review_id,review_date,student_id,course_id,instructor_id,rating_score,clean_text,sentiment_label,sentiment_score,dominant_topic,keyword_tags,confidence_level
9129,10/3/2024,1274,83,71,3,neither bad nor great just average learning experience,Neutral,-0.016666666666666597,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.9110483
9130,3/4/2025,393,93,12,5,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88500077
9131,3/23/2025,1704,123,17,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.899596
9132,3/28/2025,1119,92,21,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
9133,2/27/2025,607,76,13,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8852288
9134,9/19/2024,2641,108,18,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991
9135,1/20/2025,342,123,74,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646616
9136,10/4/2024,1335,22,35,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88452584
9137,12/23/2024,1918,29,25,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89988583
9138,2/9/2025,2237,58,3,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8995961
9139,7/17/2024,2257,96,44,2,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998859
9140,1/12/2025,1474,87,39,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8995947
9141,2/4/2025,2577,90,60,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88456684
9142,8/31/2024,1807,55,50,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.9108344
9143,4/6/2025,2632,11,13,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998776
9144,4/13/2025,2,49,33,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.9108344
9145,2/1/2025,2407,94,39,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88533705
9146,8/19/2024,303,96,19,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89987713
9147,8/20/2024,1023,144,69,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.89959466
9148,7/30/2024,2868,12,21,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991003
9149,8/7/2024,781,118,52,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399099
9150,10/1/2024,2487,54,55,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8853369
9151,10/11/2024,2681,72,60,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856319
9152,5/16/2024,1690,138,56,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991
9153,8/21/2024,1543,142,67,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89988565
9154,6/24/2024,101,140,70,3,neither bad nor great just average learning experience,Neutral,-0.016666666666666597,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.9110485
9155,9/24/2024,1435,115,28,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8853372
9156,12/6/2024,1632,144,47,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646634
9157,5/28/2024,2651,56,53,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8849054
9158,7/18/2024,474,12,19,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88522834
9159,2/25/2025,1695,22,36,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8845276
9160,3/21/2025,1306,29,37,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88533777
9161,1/27/2025,2114,28,9,3,neither bad nor great just average learning experience,Neutral,-0.016666666666666597,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.9110485
9162,2/24/2025,933,74,69,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8849041
9163,4/22/2025,2164,141,55,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8850004
9164,6/17/2024,927,45,58,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646616
9165,5/14/2025,39,41,32,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399099
9166,1/4/2025,279,38,39,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88522846
9167,4/11/2025,1190,134,67,1,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88563186
9168,3/17/2025,2395,38,1,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998841
9169,4/20/2025,2363,96,43,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
9170,4/18/2025,337,19,18,1,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856321
9171,1/7/2025,1695,128,66,4,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
9172,5/20/2024,1012,61,61,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
9173,7/25/2024,2553,82,37,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89988416
9174,3/19/2025,2162,139,68,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8849022
9175,5/19/2024,2995,69,43,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856323
9176,4/23/2025,2063,7,55,3,content decent delivery could been better,Neutral,0.3333333333333333,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8854653
9177,7/23/2024,630,85,40,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88522756
9178,10/17/2024,2069,136,33,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8664661
9179,5/19/2024,1455,85,12,1,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856321
9180,6/11/2024,2895,43,26,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88454926
9181,1/11/2025,2195,92,24,1,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856322
9182,3/8/2025,2001,136,23,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646634
9183,8/13/2024,1448,138,64,3,neither bad nor great just average learning experience,Neutral,-0.016666666666666597,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.91104835
9184,7/3/2024,2189,27,60,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.89959526
9185,8/17/2024,1755,127,16,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89988595
9186,2/17/2025,901,121,73,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8664661
9187,1/14/2025,2211,82,2,4,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8852284
9188,12/26/2024,628,84,54,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8849011
9189,5/25/2024,515,130,30,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083395
9190,11/6/2024,2555,75,7,5,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998768
9191,2/13/2025,2896,140,62,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
9192,9/6/2024,618,90,19,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998776
9193,12/14/2024,171,150,61,4,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88522726
9194,1/26/2025,2745,146,66,5,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.885
9195,4/19/2025,1250,74,63,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998794
9196,1/9/2025,148,33,69,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646616
9197,5/30/2024,1810,42,8,5,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998791
9198,4/18/2025,2565,112,42,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86645335
